ProtocolTime	Work

5	37.330241
10	25.291632
15	24.739578
20	26.599474
25	29.467965
30	33.350532
35	37.811720
40	42.942700
45	46.545990
50	50.155919
55	55.150775
60	59.073423
65	62.989167
70	69.920316
75	73.007114
80	78.605936
85	82.682759
90	85.583397
95	90.992415
100	95.949184
105	101.746486
110	105.983922
115	110.946173
120	115.152716
125	119.210254
130	124.921149
135	129.348935
140	134.244590
145	139.233260
150	143.239485
155	147.028382
160	152.066367
165	157.805322
170	161.565918
175	166.751111
180	171.924502
185	176.716923
190	179.373716
195	185.390640
200	190.848303
