ProtocolTime	Work

5	17.017828
10	34.377406
15	51.735379
20	69.110433
25	86.361931
30	103.922899
35	121.044920
40	138.624920
45	155.777230
50	172.864245
55	190.792062
60	208.260068
65	225.338303
70	242.087568
75	259.815503
80	276.932915
85	294.024818
90	311.528523
95	328.927569
100	346.559905
105	363.199104
110	381.021187
115	398.428685
120	416.438866
125	432.768758
130	449.688165
135	467.390884
140	484.392484
145	502.398006
150	519.228817
155	536.798661
160	554.457161
165	570.950681
170	589.429503
175	606.636341
180	623.355180
185	640.532302
190	657.285099
195	675.287275
200	692.518626
