ProtocolTime	Work

5	3.027718
10	6.071917
15	9.143421
20	12.198840
25	15.264568
30	18.318295
35	21.362227
40	24.478631
45	27.565901
50	30.623103
55	33.627942
60	36.751001
65	39.795067
70	42.798613
75	45.923065
80	48.943500
85	52.025177
90	55.160742
95	58.093904
100	61.218454
105	64.334284
110	67.277213
115	70.396399
120	73.474608
125	76.467306
130	79.640600
135	82.646384
140	85.671084
145	88.954912
150	91.868795
155	94.971716
160	97.824726
165	101.067906
170	104.168363
175	107.004196
180	110.128739
185	113.338606
190	116.304932
195	119.426779
200	122.295709
