ProtocolTime	Work

5	1.028930
10	2.077830
15	3.211781
20	4.258210
25	5.388488
30	6.471343
35	7.551362
40	8.623237
45	9.688232
50	10.728622
55	11.827094
60	12.898285
65	14.036461
70	15.043857
75	16.098053
80	17.190810
85	18.273969
90	19.585214
95	20.538511
100	21.655194
105	22.609229
110	23.660965
115	24.887516
120	25.828498
125	26.909174
130	27.993940
135	29.214368
140	30.237536
145	31.442467
150	32.452467
155	33.443029
160	34.579497
165	35.565274
170	36.819587
175	37.826862
180	38.885353
185	39.818877
190	41.149866
195	42.225708
200	43.120221
