ProtocolTime	Work

5	0.993239
10	2.086673
15	3.205203
20	4.254338
25	5.343943
30	6.465465
35	7.475360
40	8.610727
45	9.754255
50	10.765294
55	11.862915
60	13.068583
65	14.103829
70	15.179601
75	16.136007
80	17.163009
85	18.303810
90	19.358085
95	20.430648
100	21.548022
105	22.715391
110	23.777147
115	24.822163
120	25.912232
125	26.961743
130	28.044579
135	29.224906
140	30.319006
145	31.396196
150	32.423491
155	33.520546
160	34.586426
165	35.429717
170	36.600806
175	37.658095
180	38.853269
185	39.765114
190	40.989117
195	41.962190
200	43.138143
