ProtocolTime	Work

5	0.142186
10	0.299251
15	0.447429
20	0.602870
25	0.763329
30	0.913703
35	1.056502
40	1.210057
45	1.369345
50	1.520201
55	1.677752
60	1.821270
65	1.988116
70	2.132294
75	2.282937
80	2.422804
85	2.590572
90	2.750849
95	2.893362
100	3.050545
105	3.201134
110	3.348802
115	3.499096
120	3.643478
125	3.820210
130	3.961202
135	4.106969
140	4.233735
145	4.438561
150	4.571081
155	4.722225
160	4.871624
165	5.041778
170	5.221283
175	5.339756
180	5.476621
185	5.676889
190	5.798968
195	5.940509
200	6.093791
