ProtocolTime	Work

5	0.570512
10	1.195406
15	1.804949
20	2.381271
25	3.014652
30	3.633196
35	4.258842
40	4.829523
45	5.496275
50	6.074409
55	6.726369
60	7.342270
65	7.906262
70	8.559040
75	9.093015
80	9.798371
85	10.448713
90	11.073434
95	11.534894
100	12.208183
105	12.838726
110	13.431004
115	14.036807
120	14.626415
125	15.244761
130	15.911629
135	16.532806
140	17.106820
145	17.688128
150	18.307994
155	18.877888
160	19.626873
165	20.101958
170	20.741590
175	21.397469
180	22.003196
185	22.644761
190	23.159648
195	23.821566
200	24.343989
