ProtocolTime	Work

5	0.727911
10	1.491645
15	2.278121
20	3.013202
25	3.783551
30	4.533024
35	5.351500
40	6.037349
45	6.821865
50	7.589915
55	8.402297
60	9.165179
65	9.868431
70	10.664207
75	11.396470
80	12.115611
85	12.923835
90	13.819332
95	14.431041
100	15.265968
105	15.941661
110	16.827988
115	17.477583
120	18.362842
125	19.000964
130	19.865985
135	20.635137
140	21.334670
145	22.195363
150	22.850085
155	23.672493
160	24.401395
165	24.988360
170	25.810712
175	26.719982
180	27.493932
185	28.169044
190	28.982814
195	29.754492
200	30.545971
