ProtocolTime	Work

5	7.382893
10	3.806487
15	2.636314
20	2.384098
25	2.024977
30	1.872894
35	1.680461
40	1.630978
45	1.658130
50	1.601897
55	1.595273
60	1.754616
65	1.748895
70	1.759409
75	1.744085
80	1.935546
85	2.074158
90	1.974213
95	2.127972
100	2.303733
105	2.256348
110	2.374360
115	2.376548
120	2.420980
125	2.676763
130	2.504575
135	3.007471
140	2.735184
145	2.793476
150	2.908124
155	2.851764
160	3.141966
165	3.255324
170	3.356535
175	3.303896
180	3.407387
185	3.724154
190	3.567352
195	3.862878
200	3.752496
