ProtocolTime	Work

5	4.254598
10	8.598243
15	12.879339
20	17.288107
25	21.547210
30	25.898515
35	30.267263
40	34.514760
45	38.968999
50	43.218629
55	47.517418
60	52.095060
65	56.170758
70	60.551596
75	65.122668
80	69.264207
85	73.486582
90	77.893810
95	82.323477
100	86.700538
105	90.792900
110	95.280356
115	99.643215
120	103.880535
125	108.254469
130	112.397664
135	116.925351
140	121.423232
145	125.343249
150	129.804849
155	134.157085
160	138.719679
165	142.685378
170	147.020197
175	151.797603
180	155.770070
185	160.287433
190	164.520262
195	169.050068
200	173.060600
