ProtocolTime	Work

5	8.116202
10	16.350654
15	25.378280
20	33.936421
25	42.929202
30	51.575581
35	60.066963
40	68.862325
45	77.258349
50	85.825691
55	94.978946
60	103.268380
65	112.266275
70	120.358357
75	129.832523
80	138.045929
85	146.821214
90	154.915675
95	163.561400
100	172.970113
105	181.385280
110	189.616245
115	199.660928
120	207.315046
125	215.721038
130	223.556771
135	231.830419
140	240.698382
145	250.282428
150	259.414919
155	266.715592
160	277.051804
165	283.936749
170	294.310320
175	302.458501
180	311.502996
185	318.099989
190	328.207682
195	336.851617
200	346.597281
