ProtocolTime	Work

5	6.021194
10	12.131117
15	18.273597
20	24.467783
25	30.621611
30	36.723292
35	42.856391
40	48.866581
45	55.102521
50	61.088332
55	67.488158
60	73.442260
65	79.407993
70	85.655589
75	91.777590
80	97.582945
85	103.947199
90	110.068525
95	116.275345
100	122.522738
105	128.755773
110	134.831690
115	141.042374
120	146.608285
125	152.926658
130	159.303226
135	165.656156
140	171.485573
145	177.524884
150	183.683442
155	189.823981
160	195.877551
165	202.084919
170	208.172798
175	214.460724
180	220.540732
185	226.468070
190	232.702141
195	238.720236
200	244.768295
