ProtocolTime	Work

5	2.877281
10	5.961440
15	9.018697
20	12.075152
25	15.144773
30	18.138537
35	21.236655
40	24.332512
45	27.179409
50	30.399259
55	33.505267
60	36.509735
65	39.691663
70	42.398888
75	45.918620
80	48.458798
85	51.715704
90	54.901356
95	58.185446
100	61.210801
105	64.010889
110	66.716338
115	70.086107
120	73.191180
125	76.046571
130	79.301661
135	82.135750
140	85.227475
145	88.266048
150	91.492249
155	94.468398
160	97.872690
165	100.896130
170	103.549214
175	106.692017
180	109.351331
185	113.315924
190	116.020967
195	118.778826
200	122.057884
