ProtocolTime	Work

5	3.024476
10	6.069690
15	9.136490
20	12.204254
25	15.312572
30	18.318193
35	21.435390
40	24.458511
45	27.522458
50	30.619090
55	33.723654
60	36.691387
65	39.691357
70	42.811888
75	45.861542
80	48.955913
85	51.968091
90	55.123399
95	58.204882
100	61.115512
105	64.236337
110	67.358482
115	70.439918
120	73.360897
125	76.529475
130	79.590448
135	82.714420
140	85.626898
145	88.972708
150	91.819809
155	94.886371
160	97.923515
165	101.028661
170	104.055279
175	107.140401
180	110.223993
185	113.291888
190	116.489371
195	119.533520
200	122.422916
