ProtocolTime	Work

5	126.045892
10	71.955258
15	57.753043
20	53.110287
25	53.015576
30	55.212802
35	59.502410
40	61.707859
45	67.218586
50	71.117833
55	76.774424
60	80.889546
65	86.554425
70	91.659014
75	97.282541
80	101.691379
85	108.550897
90	113.705240
95	118.991813
100	124.773640
105	130.512866
110	135.840908
115	142.676909
120	147.058794
125	152.716009
130	158.864853
135	166.416738
140	170.084245
145	176.855211
150	181.643048
155	188.685440
160	195.040539
165	199.315890
170	205.103173
175	211.198964
180	217.450564
185	222.381749
190	229.015748
195	233.709973
200	241.919947
