ProtocolTime	Work

5	0.300860
10	0.610418
15	0.911740
20	1.223402
25	1.528923
30	1.835190
35	2.137953
40	2.444518
45	2.756146
50	3.063173
55	3.367811
60	3.673189
65	3.977846
70	4.289669
75	4.579125
80	4.887492
85	5.201808
90	5.511811
95	5.815836
100	6.125437
105	6.429915
110	6.731809
115	7.030067
120	7.340673
125	7.655322
130	7.952889
135	8.262601
140	8.563809
145	8.875303
150	9.193440
155	9.496299
160	9.797500
165	10.120637
170	10.415930
175	10.710359
180	11.004316
185	11.335560
190	11.636601
195	11.934182
200	12.234875
