ProtocolTime	Work

5	8.511639
10	17.212709
15	26.004824
20	34.547793
25	43.249765
30	51.786826
35	60.353624
40	69.204506
45	77.509782
50	86.654161
55	94.960690
60	104.077084
65	112.518700
70	121.170148
75	129.906542
80	138.219053
85	147.254051
90	155.688145
95	164.698398
100	173.313289
105	181.675381
110	190.661798
115	199.076370
120	207.656352
125	216.878380
130	225.062229
135	233.736595
140	242.497122
145	251.199202
150	259.416784
155	268.443461
160	277.399448
165	286.301173
170	294.477073
175	303.198706
180	311.686576
185	320.455611
190	328.422369
195	337.896340
200	346.474513
