ProtocolTime	Work

5	0.856148
10	1.713884
15	2.589123
20	3.457394
25	4.315129
30	5.188146
35	6.061626
40	6.922596
45	7.803395
50	8.643344
55	9.476718
60	10.396919
65	11.260994
70	12.117564
75	12.970638
80	13.845236
85	14.724835
90	15.573586
95	16.458510
100	17.302222
105	18.186610
110	19.069165
115	19.940550
120	20.811187
125	21.608710
130	22.492728
135	23.377130
140	24.224084
145	25.073852
150	26.013968
155	26.826249
160	27.689724
165	28.607965
170	29.453345
175	30.320380
180	31.164232
185	32.036580
190	32.848178
195	33.754948
200	34.616032
