ProtocolTime	Work

5	0.815003
10	1.676175
15	2.522695
20	3.377884
25	4.265273
30	5.170326
35	6.003370
40	6.909816
45	7.722920
50	8.620548
55	9.415043
60	10.356621
65	11.135964
70	12.038773
75	12.947326
80	13.847066
85	14.698020
90	15.586266
95	16.436809
100	17.212003
105	18.135987
110	18.990456
115	19.831713
120	20.699859
125	21.576630
130	22.525886
135	23.327520
140	24.084355
145	25.040199
150	25.881926
155	26.734117
160	27.569017
165	28.432403
170	29.326666
175	30.146628
180	31.134508
185	31.896257
190	32.812046
195	33.681156
200	34.525494
