ProtocolTime	Work

5	30.359802
10	15.807290
15	10.658266
20	8.951543
25	7.923838
30	7.154508
35	6.462253
40	6.348581
45	6.595908
50	6.284297
55	6.713543
60	6.855934
65	6.983917
70	7.277142
75	7.725923
80	7.851087
85	7.985079
90	8.017061
95	8.330822
100	8.416400
105	9.365011
110	9.298440
115	9.985386
120	9.919975
125	10.182742
130	10.644059
135	11.094607
140	10.742604
145	11.451455
150	12.239241
155	12.303431
160	12.517936
165	12.457696
170	13.026690
175	13.466519
180	14.099061
185	13.894204
190	14.603725
195	15.125552
200	15.453120
