ProtocolTime	Work

5	6.056653
10	12.181679
15	18.279162
20	24.448767
25	30.557135
30	36.526445
35	42.802440
40	48.873138
45	55.040827
50	61.261150
55	67.386685
60	73.542579
65	79.663654
70	85.774901
75	92.042172
80	98.007531
85	103.916983
90	110.292475
95	116.371159
100	122.498976
105	128.502876
110	134.684120
115	140.878042
120	146.866310
125	153.216066
130	159.187338
135	165.571406
140	171.302300
145	177.799434
150	183.547350
155	189.877326
160	195.878426
165	202.285550
170	207.806052
175	214.339374
180	220.358697
185	226.633680
190	233.018569
195	238.987538
200	245.424770
