ProtocolTime	Work

5	3.935228
10	8.263169
15	12.870965
20	17.355219
25	21.334455
30	25.833926
35	30.251270
40	34.241751
45	38.673580
50	43.103939
55	47.443049
60	51.733866
65	55.956479
70	60.085920
75	64.866895
80	68.501707
85	73.199679
90	77.661493
95	81.467841
100	86.787678
105	90.600524
110	95.453519
115	99.528463
120	103.575898
125	107.433360
130	112.145195
135	116.231618
140	120.551005
145	125.159005
150	129.355404
155	134.197483
160	137.747826
165	142.928044
170	146.393643
175	150.565763
180	155.567511
185	159.556204
190	163.724298
195	169.023591
200	171.862144
