ProtocolTime	Work

5	239.219727
10	120.200344
15	79.497517
20	59.950533
25	47.965834
30	40.500798
35	34.406573
40	30.685728
45	27.184541
50	24.614580
55	22.586142
60	20.349448
65	18.804937
70	17.466677
75	17.023878
80	15.521482
85	14.850280
90	14.338548
95	13.802568
100	12.847558
105	12.172597
110	12.308500
115	11.557720
120	10.899166
125	11.037736
130	10.883689
135	10.380916
140	10.297025
145	9.709888
150	9.474769
155	9.126618
160	8.928669
165	9.021178
170	8.812329
175	8.757626
180	8.481140
185	8.753301
190	8.549951
195	8.225752
200	7.940583
