ProtocolTime	Work

5	120.544821
10	60.134758
15	40.246665
20	30.245231
25	23.812021
30	20.134462
35	17.050430
40	14.964208
45	13.335016
50	12.236720
55	11.064407
60	9.977812
65	9.514844
70	8.547634
75	7.924004
80	7.815581
85	7.035330
90	6.726520
95	6.454824
100	5.913924
105	5.937682
110	5.623969
115	5.184490
120	4.837281
125	4.611706
130	4.516885
135	4.588857
140	4.134927
145	4.172360
150	4.026144
155	3.915140
160	3.944266
165	3.649464
170	3.502829
175	3.496838
180	3.276474
185	3.462933
190	3.335119
195	2.987502
200	3.238773
