ProtocolTime	Work

5	8.503834
10	17.244475
15	25.789611
20	34.553890
25	43.159854
30	52.006332
35	60.610455
40	69.235886
45	77.863337
50	86.606327
55	94.886965
60	103.909672
65	112.519101
70	121.069592
75	129.926645
80	138.778332
85	146.789465
90	155.874022
95	164.859970
100	173.280720
105	181.842127
110	190.261837
115	199.036613
120	207.925289
125	216.450066
130	225.256213
135	233.305575
140	242.339540
145	251.231219
150	259.516616
155	268.209319
160	277.425708
165	285.888647
170	294.134722
175	303.061574
180	311.387855
185	320.218816
190	329.101082
195	337.484501
200	346.180740
