ProtocolTime	Work

5	8.591925
10	17.208025
15	25.958431
20	34.651490
25	43.317177
30	51.634306
35	60.359535
40	69.299178
45	77.754030
50	86.624340
55	95.242194
60	103.850962
65	112.543216
70	121.445294
75	129.607446
80	138.329926
85	147.087265
90	155.586871
95	164.424586
100	172.766864
105	181.674298
110	190.179079
115	199.248142
120	207.803469
125	216.751598
130	225.058119
135	233.584545
140	242.097887
145	250.534126
150	259.645835
155	268.445050
160	276.785290
165	285.861007
170	293.976067
175	303.313753
180	311.468784
185	320.447684
190	328.972758
195	337.633595
200	346.578080
