ProtocolTime	Work

5	0.852792
10	1.716772
15	2.575993
20	3.439154
25	4.326506
30	5.187509
35	6.060800
40	6.924943
45	7.784602
50	8.636631
55	9.500763
60	10.399529
65	11.258313
70	12.125234
75	12.991210
80	13.827174
85	14.701643
90	15.597262
95	16.474342
100	17.329678
105	18.179322
110	19.033006
115	19.912202
120	20.780919
125	21.673411
130	22.505085
135	23.388884
140	24.229954
145	25.123274
150	25.958677
155	26.866768
160	27.675077
165	28.555484
170	29.461323
175	30.308466
180	31.132916
185	32.056438
190	32.924276
195	33.747282
200	34.669522
