ProtocolTime	Work

5	0.578338
10	1.194908
15	1.797996
20	2.405449
25	2.996781
30	3.676970
35	4.244188
40	4.849051
45	5.413806
50	6.033711
55	6.698570
60	7.284910
65	7.904798
70	8.535913
75	9.128407
80	9.702021
85	10.327272
90	10.960361
95	11.650397
100	12.240376
105	12.809515
110	13.346866
115	14.020741
120	14.645571
125	15.322836
130	15.838049
135	16.491520
140	17.102332
145	17.778899
150	18.345302
155	18.928859
160	19.513654
165	20.204229
170	20.768462
175	21.420134
180	21.935857
185	22.533993
190	23.207326
195	23.752882
200	24.415677
