ProtocolTime	Work

5	0.561509
10	1.187938
15	1.802528
20	2.423875
25	3.017266
30	3.656235
35	4.231351
40	4.855780
45	5.477913
50	6.107910
55	6.693263
60	7.333553
65	7.906415
70	8.514082
75	9.158261
80	9.731996
85	10.287650
90	10.935020
95	11.570939
100	12.237123
105	12.827680
110	13.414605
115	14.061249
120	14.603238
125	15.237025
130	15.818233
135	16.474078
140	17.069107
145	17.718404
150	18.291947
155	18.921868
160	19.563796
165	20.104657
170	20.713877
175	21.370990
180	21.955925
185	22.595288
190	23.154229
195	23.746211
200	24.390543
