ProtocolTime	Work

25	0.873513
50	1.889056
75	2.558114
100	3.773202
125	4.438803
150	5.689169
175	6.224072
200	7.573224
225	8.215752
250	9.055286
275	9.894952
300	11.075334
325	11.660205
350	13.427335
375	13.993973
400	14.763052
425	15.928134
450	16.558054
475	18.079939
500	19.303728
525	19.547759
550	20.464525
575	22.408064
600	22.584808
625	22.994118
650	23.996104
675	24.991323
700	25.838046
725	26.856802
750	27.296629
775	27.614174
800	29.194600
825	30.108322
850	31.145181
875	32.139940
900	33.614783
925	34.738543
950	34.630695
975	36.215205
1000	35.335613
1025	37.047288
1050	39.491594
1075	39.292919
1100	40.453434
1125	41.571759
1150	42.349290
1175	43.523277
1200	44.198932
1225	45.640630
1250	46.038682
1275	46.368466
1300	47.730565
1325	48.971061
1350	50.161876
1375	51.438642
1400	51.562254
1425	53.573056
1450	53.602706
1475	54.755858
1500	55.150480
1525	57.414748
1550	56.522022
1575	58.100949
1600	58.718887
1625	60.033927
1650	61.285407
1675	61.065963
1700	62.251307
1725	64.360127
1750	64.077077
1775	65.132744
1800	68.545628
1825	67.944945
1850	68.407964
1875	69.935989
