CPTime	InternalTime

125.10	198.40
150.10	236.90
175.10	277.30
200.10	321.80
225.10	364.10
250.10	396.90
275.10	435.20
300.10	481.50
325.00	520.90
350.00	559.50
375.00	596.80
400.00	637.30
425.00	676.70
450.00	714.90
475.00	767.00
500.00	804.90
525.00	843.70
550.00	877.90
575.00	927.60
600.00	967.60
625.00	990.90
650.00	1034.80
675.00	1069.60
700.00	1114.00
725.00	1157.20
750.00	1207.60
775.00	1243.30
800.00	1294.10
825.00	1314.10
850.00	1356.40
875.00	1393.30
900.00	1434.90
925.00	1477.50
950.00	1527.90
975.00	1548.20
1000.00	1588.50
1025.00	1630.00
1050.00	1675.90
1075.00	1736.60
1100.00	1750.50
1125.00	1789.50
1150.00	1845.90
1175.00	1861.30
1200.00	1915.70
1225.10	1948.70
1250.10	1988.00
1275.10	2046.30
1300.10	2086.90
1325.10	2117.90
1350.10	2163.20
1375.10	2215.10
1400.10	2252.70
1425.10	2266.70
1450.10	2322.60
1475.10	2348.90
1500.10	2392.60
1525.10	2446.50
1550.10	2453.60
1575.10	2528.40
1600.10	2557.50
1625.10	2595.70
1650.10	2664.50
1675.10	2657.90
1700.10	2705.80
1725.10	2754.60
1750.10	2816.90
1775.10	2846.20
1800.10	2887.20
1825.10	2936.50
1850.10	2948.30
1875.10	3011.50
1900.10	3029.20
1925.10	3099.70
1950.10	3131.90
1975.10	3178.90
