ProtocolTime	Work

25	18.697222
50	9.334403
75	6.492761
100	4.849556
125	3.783808
150	3.019100
175	2.688585
200	2.338052
225	2.059584
250	1.913486
275	1.779678
300	1.489033
325	1.422445
350	1.378925
375	1.331899
400	1.165315
425	1.077527
450	1.152117
475	0.946347
500	0.815475
525	0.844465
550	0.813887
575	0.855527
600	0.779261
625	0.766365
650	0.784467
675	0.662855
700	0.646132
725	0.694595
750	0.658650
775	0.549635
800	0.565527
825	0.515502
850	0.553090
875	0.499267
900	0.551914
925	0.563874
950	0.481647
975	0.421610
1000	0.404095
1025	0.433828
1050	0.516355
1075	0.345431
1100	0.467967
1125	0.496726
1150	0.439072
1175	0.400277
1200	0.394921
1225	0.392369
1250	0.412970
1275	0.383193
1300	0.340928
1325	0.370037
1350	0.393790
1375	0.411564
1400	0.292105
1425	0.326222
1450	0.328208
1475	0.243144
1500	0.326462
1525	0.258511
1550	0.298821
1575	0.314786
1600	0.265481
1625	0.254338
1650	0.318523
1675	0.314234
1700	0.286023
1725	0.242274
1750	0.268616
1775	0.218183
1800	0.242966
1825	0.263992
1850	0.259346
1875	0.286142
