CPTime	InternalTime

125.10	839.80
150.10	1028.40
175.10	1187.30
200.10	1343.20
225.10	1508.20
250.10	1690.90
275.10	1844.80
300.10	2054.50
325.00	2175.30
350.00	2333.60
375.00	2562.10
400.00	2691.10
425.00	2874.90
450.00	3034.10
475.00	3197.00
500.00	3430.10
525.00	3534.10
550.00	3736.70
575.00	3919.60
600.00	4044.10
625.00	4236.80
650.00	4374.70
675.00	4616.90
700.00	4713.90
725.00	4851.70
750.00	4994.20
775.00	5237.20
800.00	5384.70
825.00	5611.30
850.00	5747.40
875.00	5903.30
900.00	6127.90
925.00	6259.30
950.00	6425.20
975.00	6606.10
1000.00	6715.90
1025.00	6889.50
1050.00	7121.70
1075.00	7197.10
1100.00	7410.10
1125.00	7581.70
1150.00	7728.60
1175.00	7893.10
1200.00	8121.70
1225.10	8246.00
1250.10	8427.70
1275.10	8604.10
1300.10	8783.30
1325.10	8919.40
1350.10	9141.40
1375.10	9274.50
1400.10	9471.80
1425.10	9603.70
1450.10	9796.60
1475.10	9977.70
1500.10	10131.90
1525.10	10201.60
1550.10	10461.10
1575.10	10665.60
1600.10	10854.10
1625.10	10911.10
1650.10	11149.30
1675.10	11283.70
1700.10	11457.00
1725.10	11627.10
1750.10	11716.70
1775.10	11930.10
1800.10	12140.90
1825.10	12340.90
1850.10	12428.10
1875.10	12591.70
1900.10	12829.70
1925.10	12976.30
1950.10	13131.10
1975.10	13295.80
