CPTime	InternalTime

125.10	1476.40
150.10	1769.00
175.10	2104.60
200.10	2374.10
225.10	2681.80
250.10	3076.60
275.10	3359.30
300.10	3652.50
325.00	3914.50
350.00	4231.40
375.00	4513.60
400.00	4832.50
425.00	5106.10
450.00	5470.60
475.00	5739.90
500.00	6064.10
525.00	6386.70
550.00	6606.10
575.00	6922.50
600.00	7292.10
625.00	7541.20
650.00	7840.80
675.00	8103.60
700.00	8379.10
725.00	8757.10
750.00	9108.10
775.00	9352.30
800.00	9797.60
825.00	9912.10
850.00	10167.00
875.00	10606.90
900.00	10865.90
925.00	11266.30
950.00	11622.10
975.00	11679.50
1000.00	12010.10
1025.00	12291.50
1050.00	12567.70
1075.00	12972.60
1100.00	13283.00
1125.00	13475.10
1150.00	13885.30
1175.00	14166.50
1200.00	14430.70
1225.10	14772.70
1250.10	15032.10
1275.10	15377.90
1300.10	15679.50
1325.10	16024.60
1350.10	16169.10
1375.10	16506.10
1400.10	16762.60
1425.10	17291.50
1450.10	17400.10
1475.10	17884.10
1500.10	18260.10
1525.10	18388.30
1550.10	18711.10
1575.10	18956.10
1600.10	19345.90
1625.10	19604.10
1650.10	19821.30
1675.10	20139.10
1700.10	20530.50
1725.10	20771.90
1750.10	21054.10
1775.10	21318.10
1800.10	21930.10
1825.10	22104.70
1850.10	22334.70
1875.10	22627.90
1900.10	22764.10
1925.10	23105.90
1950.10	23318.50
1975.10	23755.60
