CPTime	InternalTime

125.10	503.20
150.10	583.20
175.10	714.50
200.10	789.70
225.10	891.30
250.10	994.90
275.10	1105.30
300.10	1191.40
325.00	1302.40
350.00	1386.70
375.00	1495.10
400.00	1586.80
425.00	1699.70
450.00	1792.30
475.00	1879.30
500.00	1998.60
525.00	2104.10
550.00	2191.30
575.00	2264.50
600.00	2388.10
625.00	2499.30
650.00	2599.60
675.00	2695.30
700.00	2810.50
725.00	2877.10
750.00	2976.70
775.00	3076.90
800.00	3186.10
825.00	3306.60
850.00	3404.50
875.00	3444.80
900.00	3587.50
925.00	3691.30
950.00	3776.10
975.00	3870.40
1000.00	4010.60
1025.00	4094.20
1050.00	4197.30
1075.00	4282.00
1100.00	4402.40
1125.00	4488.10
1150.00	4560.70
1175.00	4675.70
1200.00	4790.90
1225.10	4887.30
1250.10	4980.70
1275.10	5052.30
1300.10	5207.70
1325.10	5263.60
1350.10	5365.70
1375.10	5483.70
1400.10	5595.10
1425.10	5686.50
1450.10	5764.10
1475.10	5908.60
1500.10	5968.50
1525.10	6146.50
1550.10	6173.40
1575.10	6303.60
1600.10	6394.60
1625.10	6482.70
1650.10	6542.20
1675.10	6660.10
1700.10	6822.70
1725.10	6883.70
1750.10	6977.20
1775.10	7048.90
1800.10	7201.70
1825.10	7276.60
1850.10	7418.50
1875.10	7481.50
1900.10	7575.70
1925.10	7662.10
1950.10	7816.30
1975.10	7950.00
