CPTime	InternalTime

125.10	506.50
150.10	604.30
175.10	693.80
200.10	792.10
225.10	893.70
250.10	977.70
275.10	1095.40
300.10	1187.80
325.00	1314.10
350.00	1395.90
375.00	1518.60
400.00	1593.30
425.00	1693.10
450.00	1756.10
475.00	1912.90
500.00	1975.30
525.00	2096.20
550.00	2192.50
575.00	2273.70
600.00	2413.90
625.00	2511.10
650.00	2613.10
675.00	2695.70
700.00	2762.10
725.00	2898.50
750.00	2973.10
775.00	3096.10
800.00	3228.40
825.00	3277.90
850.00	3395.10
875.00	3453.70
900.00	3602.90
925.00	3668.50
950.00	3793.60
975.00	3850.50
1000.00	3963.60
1025.00	4127.60
1050.00	4207.30
1075.00	4308.90
1100.00	4390.60
1125.00	4468.60
1150.00	4558.10
1175.00	4673.70
1200.00	4741.60
1225.10	4914.70
1250.10	4933.70
1275.10	5104.90
1300.10	5244.70
1325.10	5313.10
1350.10	5438.10
1375.10	5475.70
1400.10	5540.80
1425.10	5667.60
1450.10	5704.10
1475.10	5906.70
1500.10	5990.50
1525.10	6081.10
1550.10	6190.60
1575.10	6305.10
1600.10	6444.60
1625.10	6464.80
1650.10	6605.10
1675.10	6699.30
1700.10	6778.90
1725.10	6914.50
1750.10	6998.10
1775.10	7072.10
1800.10	7147.10
1825.10	7328.50
1850.10	7361.60
1875.10	7490.60
1900.10	7595.10
1925.10	7698.70
1950.10	7731.60
1975.10	7895.10
