ProtocolTime	Work

25	27.423653
50	17.100109
75	14.029807
100	13.353809
125	14.026503
150	14.889709
175	15.853618
200	17.265775
225	18.381153
250	20.188704
275	21.739165
300	23.759045
325	24.874860
350	26.877560
375	28.775612
400	29.845686
425	31.536045
450	33.712697
475	35.957442
500	36.879763
525	39.059331
550	39.995996
575	42.419194
600	44.450430
625	46.010198
650	45.741651
675	48.561910
700	50.985427
725	52.403829
750	53.846540
775	55.708635
800	58.011357
825	59.148640
850	60.736295
875	63.345305
900	65.399144
925	65.933438
950	68.631313
975	71.375023
1000	71.693577
1025	72.646481
1050	74.205034
1075	77.586746
1100	77.796899
1125	80.820664
1150	82.404282
1175	83.703379
1200	85.399360
1225	86.952471
1250	89.395399
1275	91.297518
1300	94.004736
1325	93.538559
1350	96.287195
1375	98.576408
1400	99.729208
1425	102.743317
1450	102.441149
1475	105.453532
1500	105.819410
1525	108.415379
1550	111.203871
1575	112.413132
1600	113.818174
1625	117.709642
1650	116.631277
1675	118.265933
1700	120.101089
1725	123.286099
1750	124.273235
1775	127.615180
1800	126.412068
1825	130.452781
1850	130.448711
1875	135.590982
