ProtocolTime	Work

25	41.904303
50	22.435358
75	15.373542
100	12.932736
125	11.360341
150	10.718246
175	10.549020
200	9.548327
225	9.961101
250	10.365773
275	10.537814
300	11.066698
325	10.908258
350	11.603731
375	12.335885
400	12.092685
425	12.222143
450	13.206407
475	14.071097
500	13.540644
525	14.636035
550	14.727590
575	15.283106
600	15.924505
625	16.682057
650	17.281733
675	18.012319
700	19.454033
725	18.696793
750	19.342364
775	19.386849
800	20.189597
825	21.181942
850	21.315940
875	21.901128
900	22.807416
925	23.599551
950	23.468506
975	24.149174
1000	24.912977
1025	25.432876
1050	25.627992
1075	26.497320
1100	26.857119
1125	27.409918
1150	28.239944
1175	29.380421
1200	29.469055
1225	30.788822
1250	31.658283
1275	30.330224
1300	32.031354
1325	32.596438
1350	32.520017
1375	33.104825
1400	34.512432
1425	35.826609
1450	35.923783
1475	35.283974
1500	36.060521
1525	36.487034
1550	37.998320
1575	38.852371
1600	38.656665
1625	39.769164
1650	40.052009
1675	41.179390
1700	42.231522
1725	42.193407
1750	43.709264
1775	43.747958
1800	43.811084
1825	43.839219
1850	45.666339
1875	45.933728
