CPTime	InternalTime

125.10	2801.30
150.10	3258.60
175.10	3974.00
200.10	4481.40
225.10	5046.10
250.10	5572.90
275.10	6190.20
300.10	6628.70
325.00	7142.30
350.00	7902.10
375.00	8384.50
400.00	9094.90
425.00	9444.70
450.00	10168.50
475.00	10803.70
500.00	11238.60
525.00	11648.50
550.00	12420.10
575.00	12837.70
600.00	13416.30
625.00	13909.60
650.00	14583.50
675.00	15215.30
700.00	15773.90
725.00	16154.00
750.00	16802.10
775.00	17305.70
800.00	17982.70
825.00	18539.60
850.00	19002.70
875.00	19699.30
900.00	20016.60
925.00	20623.70
950.00	21078.70
975.00	22095.10
1000.00	22439.40
1025.00	22988.20
1050.00	23759.50
1075.00	23976.90
1100.00	24645.70
1125.00	25332.30
1150.00	25711.20
1175.00	26290.10
1200.00	26988.10
1225.10	27502.20
1250.10	28127.50
1275.10	28653.50
1300.10	29381.70
1325.10	29828.30
1350.10	30118.90
1375.10	30954.30
1400.10	31432.60
1425.10	32075.50
1450.10	32486.50
1475.10	33044.50
1500.10	33700.60
1525.10	34136.80
1550.10	34772.20
1575.10	35219.20
1600.10	36077.10
1625.10	36135.10
1650.10	37316.10
1675.10	37769.30
1700.10	38178.10
1725.10	38443.20
1750.10	39233.30
1775.10	39652.30
1800.10	40156.90
1825.10	40807.10
1850.10	41390.50
1875.10	42073.30
1900.10	42484.10
1925.10	43104.10
1950.10	43767.60
1975.10	44158.90
