CPTime	InternalTime

125.10	2770.30
150.10	3430.00
175.10	3928.10
200.10	4517.30
225.10	5057.90
250.10	5701.00
275.10	6175.40
300.10	6660.80
325.00	7380.10
350.00	7880.70
375.00	8466.60
400.00	8980.50
425.00	9492.50
450.00	10019.20
475.00	10676.10
500.00	11232.10
525.00	11731.30
550.00	12492.80
575.00	12830.50
600.00	13461.10
625.00	14015.10
650.00	14596.00
675.00	15167.50
700.00	15800.80
725.00	16344.40
750.00	16867.50
775.00	17392.30
800.00	17999.10
825.00	18577.80
850.00	19006.90
875.00	19621.00
900.00	20260.60
925.00	20875.30
950.00	21212.50
975.00	21950.10
1000.00	22308.20
1025.00	22986.10
1050.00	23425.60
1075.00	24248.10
1100.00	24795.10
1125.00	25240.00
1150.00	25748.10
1175.00	26436.40
1200.00	27092.10
1225.10	27697.90
1250.10	28091.80
1275.10	28678.70
1300.10	29278.90
1325.10	29674.70
1350.10	30282.10
1375.10	30905.70
1400.10	31270.10
1425.10	31885.30
1450.10	32553.10
1475.10	33310.90
1500.10	33561.10
1525.10	34241.90
1550.10	34648.10
1575.10	35390.60
1600.10	36092.10
1625.10	36541.60
1650.10	37100.10
1675.10	37616.90
1700.10	38193.90
1725.10	38548.90
1750.10	39409.60
1775.10	40250.50
1800.10	40735.00
1825.10	41040.10
1850.10	41461.10
1875.10	42002.50
1900.10	42638.50
1925.10	43134.30
1950.10	43922.80
1975.10	44308.80
