CPTime	InternalTime

125.10	1506.60
150.10	1849.50
175.10	2073.50
200.10	2412.90
225.10	2709.30
250.10	2954.80
275.10	3289.10
300.10	3556.90
325.00	3941.20
350.00	4202.50
375.00	4512.30
400.00	4858.40
425.00	5020.10
450.00	5438.50
475.00	5762.80
500.00	6067.30
525.00	6367.60
550.00	6611.90
575.00	7038.10
600.00	7329.50
625.00	7633.70
650.00	7814.10
675.00	8124.70
700.00	8413.30
725.00	8686.50
750.00	9089.70
775.00	9406.90
800.00	9631.20
825.00	9890.10
850.00	10295.70
875.00	10508.10
900.00	10761.70
925.00	11170.00
950.00	11449.50
975.00	11790.90
1000.00	12016.90
1025.00	12376.70
1050.00	12682.70
1075.00	13005.40
1100.00	13222.10
1125.00	13532.50
1150.00	13815.10
1175.00	14219.30
1200.00	14523.30
1225.10	14752.90
1250.10	15118.10
1275.10	15447.10
1300.10	15683.80
1325.10	15970.90
1350.10	16144.90
1375.10	16440.70
1400.10	16980.10
1425.10	17234.10
1450.10	17540.70
1475.10	17875.30
1500.10	18125.10
1525.10	18243.10
1550.10	18505.30
1575.10	18885.40
1600.10	19275.30
1625.10	19495.30
1650.10	19894.10
1675.10	20212.50
1700.10	20475.10
1725.10	20781.70
1750.10	21038.70
1775.10	21468.70
1800.10	21726.60
1825.10	21935.30
1850.10	22417.70
1875.10	22517.60
1900.10	22921.70
1925.10	23220.00
1950.10	23479.30
1975.10	23784.40
