ProtocolTime	Work

25	35.814640
50	18.014499
75	12.146985
100	8.732870
125	7.054877
150	5.868544
175	5.234965
200	4.646507
225	4.161461
250	3.271500
275	3.228447
300	3.028181
325	2.760634
350	2.449655
375	2.506623
400	2.384344
425	2.209727
450	2.090342
475	1.928981
500	1.783263
525	1.820900
550	1.546354
575	1.520420
600	1.513340
625	1.402648
650	1.354220
675	1.377535
700	1.317181
725	1.176850
750	1.151217
775	1.094974
800	1.091997
825	1.020443
850	0.885744
875	1.036519
900	0.923034
925	0.937183
950	0.882279
975	0.910057
1000	0.960510
1025	0.896739
1050	0.877800
1075	0.886324
1100	0.947239
1125	0.858690
1150	0.904488
1175	0.719961
1200	0.687955
1225	0.723017
1250	0.625707
1275	0.876892
1300	0.760343
1325	0.634837
1350	0.647023
1375	0.646088
1400	0.597454
1425	0.585787
1450	0.682096
1475	0.670177
1500	0.661132
1525	0.535094
1550	0.593363
1575	0.552875
1600	0.593585
1625	0.480079
1650	0.543484
1675	0.561910
1700	0.541357
1725	0.477317
1750	0.500243
1775	0.537737
1800	0.500511
1825	0.437452
1850	0.467561
1875	0.440546
