CPTime	InternalTime

125.10	2797.60
150.10	3374.50
175.10	3861.10
200.10	4441.60
225.10	5069.10
250.10	5690.10
275.10	6106.90
300.10	6727.10
325.00	7271.40
350.00	7863.20
375.00	8457.50
400.00	9116.30
425.00	9497.70
450.00	10014.80
475.00	10727.20
500.00	11207.10
525.00	12001.50
550.00	12432.10
575.00	13015.30
600.00	13684.90
625.00	14259.70
650.00	14747.70
675.00	15213.50
700.00	15689.80
725.00	16198.10
750.00	16986.10
775.00	17393.80
800.00	18094.50
825.00	18413.90
850.00	19264.60
875.00	19384.40
900.00	20355.20
925.00	20609.10
950.00	21067.30
975.00	21903.10
1000.00	22444.30
1025.00	23133.70
1050.00	23783.40
1075.00	24172.60
1100.00	24873.30
1125.00	25228.30
1150.00	25911.90
1175.00	26184.10
1200.00	26989.30
1225.10	27437.50
1250.10	28066.90
1275.10	28553.00
1300.10	29179.90
1325.10	29686.90
1350.10	30567.30
1375.10	30719.30
1400.10	31250.30
1425.10	32056.10
1450.10	32768.10
1475.10	33067.10
1500.10	33542.20
1525.10	34128.10
1550.10	34549.30
1575.10	35208.70
1600.10	36126.70
1625.10	36326.50
1650.10	37351.60
1675.10	37578.30
1700.10	38206.90
1725.10	38575.00
1750.10	39516.30
1775.10	40033.10
1800.10	40458.00
1825.10	41103.10
1850.10	41613.70
1875.10	42055.10
1900.10	42791.80
1925.10	42861.60
1950.10	43860.10
1975.10	44337.70
