CPTime	InternalTime

125.10	206.20
150.10	241.20
175.10	285.10
200.10	320.90
225.10	350.80
250.10	399.70
275.10	444.40
300.10	485.50
325.00	521.20
350.00	560.30
375.00	599.90
400.00	646.00
425.00	683.50
450.00	724.90
475.00	762.10
500.00	817.10
525.00	843.60
550.00	871.90
575.00	917.00
600.00	962.00
625.00	1006.70
650.00	1042.90
675.00	1080.70
700.00	1121.60
725.00	1161.00
750.00	1193.90
775.00	1240.50
800.00	1270.10
825.00	1325.30
850.00	1367.20
875.00	1409.70
900.00	1444.60
925.00	1472.10
950.00	1510.30
975.00	1554.20
1000.00	1605.30
1025.00	1636.10
1050.00	1680.20
1075.00	1737.00
1100.00	1751.30
1125.00	1803.00
1150.00	1840.50
1175.00	1872.20
1200.00	1902.70
1225.10	1961.10
1250.10	1999.60
1275.10	2045.60
1300.10	2072.20
1325.10	2120.10
1350.10	2151.70
1375.10	2191.00
1400.10	2253.30
1425.10	2282.50
1450.10	2318.90
1475.10	2357.10
1500.10	2401.00
1525.10	2437.80
1550.10	2489.70
1575.10	2512.50
1600.10	2540.70
1625.10	2590.10
1650.10	2642.30
1675.10	2689.70
1700.10	2717.90
1725.10	2776.30
1750.10	2780.90
1775.10	2815.80
1800.10	2870.70
1825.10	2930.90
1850.10	2961.00
1875.10	2994.10
1900.10	3054.00
1925.10	3075.00
1950.10	3122.00
1975.10	3159.60
