ProtocolTime	Work

25	13.832737
50	7.002078
75	4.304943
100	3.396139
125	2.763311
150	2.332924
175	2.140839
200	1.729262
225	1.490050
250	1.410568
275	1.284622
300	1.204442
325	1.084415
350	0.978786
375	0.974201
400	0.937243
425	0.795728
450	0.753774
475	0.766913
500	0.625497
525	0.628842
550	0.580836
575	0.534594
600	0.569177
625	0.499015
650	0.494630
675	0.569475
700	0.510922
725	0.449912
750	0.479614
775	0.417939
800	0.385999
825	0.442570
850	0.457429
875	0.430677
900	0.400162
925	0.385671
950	0.383728
975	0.338110
1000	0.334112
1025	0.357773
1050	0.282997
1075	0.278215
1100	0.334820
1125	0.341131
1150	0.317957
1175	0.276685
1200	0.274409
1225	0.276129
1250	0.300087
1275	0.232906
1300	0.268722
1325	0.235635
1350	0.250560
1375	0.234851
1400	0.239176
1425	0.251360
1450	0.322656
1475	0.206326
1500	0.177795
1525	0.237078
1550	0.223147
1575	0.176685
1600	0.217878
1625	0.228290
1650	0.235596
1675	0.220515
1700	0.138046
1725	0.171088
1750	0.183396
1775	0.169129
1800	0.211203
1825	0.189255
1850	0.225829
1875	0.179995
