CPTime	InternalTime

125.10	197.70
150.10	242.20
175.10	283.30
200.10	319.10
225.10	353.50
250.10	394.50
275.10	426.30
300.10	482.50
325.00	522.90
350.00	568.10
375.00	599.20
400.00	634.30
425.00	669.70
450.00	718.30
475.00	752.50
500.00	795.70
525.00	836.90
550.00	881.20
575.00	918.50
600.00	964.50
625.00	1012.20
650.00	1032.70
675.00	1077.30
700.00	1122.30
725.00	1149.70
750.00	1203.40
775.00	1244.70
800.00	1283.50
825.00	1311.00
850.00	1356.20
875.00	1397.50
900.00	1432.90
925.00	1472.20
950.00	1508.50
975.00	1552.70
1000.00	1599.70
1025.00	1629.40
1050.00	1687.30
1075.00	1712.90
1100.00	1774.10
1125.00	1798.40
1150.00	1833.20
1175.00	1880.60
1200.00	1923.20
1225.10	1967.90
1250.10	2013.10
1275.10	2039.70
1300.10	2086.10
1325.10	2105.10
1350.10	2170.10
1375.10	2188.70
1400.10	2224.90
1425.10	2253.20
1450.10	2291.20
1475.10	2347.50
1500.10	2385.70
1525.10	2457.50
1550.10	2470.20
1575.10	2515.70
1600.10	2561.80
1625.10	2608.50
1650.10	2650.10
1675.10	2689.00
1700.10	2724.60
1725.10	2748.10
1750.10	2797.10
1775.10	2851.30
1800.10	2886.10
1825.10	2920.70
1850.10	2964.60
1875.10	3007.10
1900.10	3015.30
1925.10	3080.20
1950.10	3113.50
1975.10	3145.30
