CPTime	InternalTime

125.10	2794.90
150.10	3397.60
175.10	3833.30
200.10	4467.70
225.10	5042.50
250.10	5616.70
275.10	6171.20
300.10	6890.10
325.00	7228.10
350.00	7878.60
375.00	8339.90
400.00	8894.50
425.00	9680.10
450.00	10233.50
475.00	10580.80
500.00	11180.50
525.00	11702.50
550.00	12240.10
575.00	12903.10
600.00	13480.10
625.00	14013.90
650.00	14515.90
675.00	15142.50
700.00	15813.80
725.00	16087.60
750.00	16913.70
775.00	17408.60
800.00	18093.70
825.00	18498.70
850.00	18926.80
875.00	19504.00
900.00	20113.90
925.00	20716.10
950.00	21485.30
975.00	22028.70
1000.00	22488.60
1025.00	22858.00
1050.00	23570.50
1075.00	24027.40
1100.00	24659.30
1125.00	25334.20
1150.00	25626.70
1175.00	26537.70
1200.00	26773.10
1225.10	27627.70
1250.10	28149.10
1275.10	28650.10
1300.10	29028.30
1325.10	29821.60
1350.10	30066.30
1375.10	30751.30
1400.10	31408.90
1425.10	32093.90
1450.10	32532.10
1475.10	33286.60
1500.10	33620.50
1525.10	34398.10
1550.10	34608.10
1575.10	35398.90
1600.10	35957.10
1625.10	36410.50
1650.10	36645.10
1675.10	37541.10
1700.10	38448.30
1725.10	38715.90
1750.10	39119.60
1775.10	39835.30
1800.10	40220.80
1825.10	40721.90
1850.10	41289.60
1875.10	42076.10
1900.10	42606.10
1925.10	43100.50
1950.10	43708.60
1975.10	44485.70
