CPTime	InternalTime

125.10	5335.30
150.10	6488.20
175.10	7479.70
200.10	8598.20
225.10	9745.60
250.10	10912.60
275.10	11571.10
300.10	12812.30
325.00	13991.00
350.00	15085.30
375.00	16034.20
400.00	17024.10
425.00	18232.60
450.00	19201.70
475.00	20292.70
500.00	21288.90
525.00	22423.10
550.00	23554.90
575.00	24742.60
600.00	25935.10
625.00	26901.70
650.00	27590.90
675.00	29126.50
700.00	30381.10
725.00	31558.10
750.00	32245.60
775.00	32965.10
800.00	34524.10
825.00	35665.20
850.00	36380.50
875.00	37289.60
900.00	38642.90
925.00	39880.90
950.00	40764.60
975.00	41823.80
1000.00	42862.80
1025.00	43740.10
1050.00	45237.10
1075.00	46057.60
1100.00	47351.60
1125.00	48131.30
1150.00	49436.10
1175.00	50903.80
1200.00	51667.60
1225.10	52527.30
1250.10	53916.90
1275.10	54905.10
1300.10	56176.90
1325.10	57144.50
1350.10	57655.90
1375.10	59333.20
1400.10	60528.10
1425.10	62109.10
1450.10	62346.90
1475.10	63304.10
1500.10	64676.10
1525.10	65277.80
1550.10	65910.50
1575.10	66994.10
1600.10	68961.70
1625.10	69804.10
1650.10	71038.90
1675.10	71840.90
1700.10	72876.00
1725.10	73866.10
1750.10	75005.50
1775.10	76099.30
1800.10	77498.30
1825.10	78302.50
1850.10	79959.60
1875.10	80438.50
1900.10	82075.60
1925.10	82726.10
1950.10	83528.80
1975.10	85312.60
