ProtocolTime	Work

25	32.549474
50	16.227115
75	10.627335
100	8.387684
125	6.463338
150	5.319576
175	4.796618
200	4.141625
225	3.545996
250	3.215947
275	2.834538
300	2.685859
325	2.232783
350	2.570200
375	2.227378
400	1.966722
425	1.964192
450	1.886554
475	1.738357
500	1.527792
525	1.675554
550	1.554908
575	1.530444
600	1.290804
625	1.260491
650	1.285938
675	1.199474
700	1.143886
725	1.181067
750	1.122155
775	1.099896
800	0.977112
825	1.010573
850	0.899386
875	1.015221
900	0.901543
925	0.836036
950	1.044882
975	0.933243
1000	0.759053
1025	0.773725
1050	0.783945
1075	0.726989
1100	0.683020
1125	0.665894
1150	0.741935
1175	0.598666
1200	0.718391
1225	0.664093
1250	0.688347
1275	0.613888
1300	0.765593
1325	0.602125
1350	0.498097
1375	0.582316
1400	0.543030
1425	0.530969
1450	0.583274
1475	0.553177
1500	0.631113
1525	0.561839
1550	0.538808
1575	0.510206
1600	0.533409
1625	0.431749
1650	0.456669
1675	0.551708
1700	0.472761
1725	0.509740
1750	0.472078
1775	0.331939
1800	0.411989
1825	0.389925
1850	0.507726
1875	0.452651
