ProtocolTime	Work

25	1.226951
50	2.801461
75	4.088188
100	5.621137
125	7.082713
150	8.465729
175	9.878522
200	11.266227
225	12.604718
250	13.774028
275	15.245403
300	16.749175
325	17.935314
350	19.811134
375	20.980709
400	22.868036
425	23.865118
450	24.892395
475	26.141638
500	27.587086
525	29.213931
550	30.502459
575	31.187969
600	33.950939
625	34.268901
650	35.918683
675	37.660099
700	37.864031
725	41.013841
750	40.993774
775	43.040359
800	44.625361
825	45.737114
850	46.061993
875	48.480374
900	49.496921
925	51.132145
950	51.877294
975	54.183048
1000	56.169271
1025	57.491789
1050	58.627404
1075	60.578764
1100	60.783624
1125	62.689494
1150	62.935532
1175	65.235861
1200	65.352507
1225	66.812877
1250	69.149441
1275	69.837807
1300	72.773314
1325	73.194134
1350	75.143900
1375	76.083450
1400	77.265856
1425	78.070146
1450	81.553266
1475	82.062646
1500	82.950737
1525	83.659221
1550	86.491576
1575	88.532472
1600	88.558964
1625	89.018341
1650	90.349560
1675	93.088478
1700	93.806987
1725	97.164660
1750	97.133941
1775	97.730810
1800	101.516676
1825	99.935008
1850	102.096282
1875	104.473753
