CPTime	InternalTime

125.10	499.10
150.10	605.70
175.10	704.50
200.10	788.70
225.10	891.60
250.10	993.30
275.10	1090.00
300.10	1189.70
325.00	1307.20
350.00	1417.30
375.00	1476.60
400.00	1601.70
425.00	1690.00
450.00	1771.80
475.00	1888.90
500.00	1973.70
525.00	2094.90
550.00	2179.70
575.00	2278.60
600.00	2403.10
625.00	2503.90
650.00	2594.10
675.00	2679.00
700.00	2816.50
725.00	2876.90
750.00	2994.60
775.00	3095.30
800.00	3148.90
825.00	3279.60
850.00	3390.20
875.00	3523.30
900.00	3611.60
925.00	3715.30
950.00	3792.90
975.00	3900.60
1000.00	3976.60
1025.00	4073.50
1050.00	4177.70
1075.00	4277.70
1100.00	4444.40
1125.00	4508.90
1150.00	4610.80
1175.00	4700.60
1200.00	4836.10
1225.10	4925.30
1250.10	4976.60
1275.10	5041.30
1300.10	5182.00
1325.10	5279.50
1350.10	5373.30
1375.10	5475.50
1400.10	5599.60
1425.10	5705.80
1450.10	5824.10
1475.10	5860.90
1500.10	6008.10
1525.10	6065.60
1550.10	6140.60
1575.10	6310.50
1600.10	6420.10
1625.10	6512.20
1650.10	6626.10
1675.10	6708.60
1700.10	6753.00
1725.10	6911.50
1750.10	7021.30
1775.10	7102.10
1800.10	7189.10
1825.10	7282.20
1850.10	7374.10
1875.10	7455.30
1900.10	7576.10
1925.10	7665.10
1950.10	7781.30
1975.10	7821.70
