ProtocolTime	Work

25	1.815351
50	3.445852
75	5.249443
100	6.734998
125	8.151461
150	9.226315
175	11.456286
200	13.466836
225	15.189367
250	16.444994
275	18.438268
300	20.305129
325	21.108954
350	23.069392
375	24.962773
400	26.116940
425	28.265370
450	29.828728
475	32.427039
500	33.369956
525	35.919925
550	36.558548
575	38.462790
600	39.792297
625	41.161031
650	43.019755
675	44.437914
700	46.369585
725	48.430263
750	50.505079
775	51.076319
800	53.274423
825	54.194583
850	56.969791
875	58.216039
900	59.735614
925	61.160767
950	63.597696
975	64.007516
1000	66.405811
1025	68.337687
1050	70.884708
1075	72.420876
1100	73.192457
1125	75.017351
1150	75.835150
1175	77.913108
1200	80.007736
1225	81.376383
1250	82.407710
1275	84.893516
1300	86.263324
1325	89.164309
1350	90.692305
1375	91.165683
1400	92.858794
1425	95.120065
1450	96.990895
1475	97.703779
1500	99.536185
1525	102.328115
1550	103.629167
1575	105.158354
1600	105.581949
1625	108.081928
1650	108.758843
1675	111.729720
1700	112.505573
1725	113.344188
1750	115.440774
1775	117.734796
1800	120.428254
1825	121.386764
1850	122.170478
1875	124.880400
