CPTime	InternalTime

125.10	1510.70
150.10	1803.30
175.10	2121.70
200.10	2348.40
225.10	2711.60
250.10	3019.30
275.10	3296.60
300.10	3675.50
325.00	3944.50
350.00	4224.10
375.00	4470.10
400.00	4776.10
425.00	5214.20
450.00	5363.30
475.00	5737.60
500.00	5988.10
525.00	6361.00
550.00	6603.10
575.00	6913.30
600.00	7203.70
625.00	7504.30
650.00	7854.10
675.00	8078.80
700.00	8437.60
725.00	8633.20
750.00	9032.70
775.00	9287.70
800.00	9651.70
825.00	9840.10
850.00	10251.10
875.00	10472.10
900.00	10793.30
925.00	11151.10
950.00	11434.10
975.00	11803.50
1000.00	12029.00
1025.00	12371.50
1050.00	12556.30
1075.00	12830.50
1100.00	13228.90
1125.00	13717.30
1150.00	13946.50
1175.00	13996.10
1200.00	14595.90
1225.10	14808.40
1250.10	15065.50
1275.10	15420.40
1300.10	15649.30
1325.10	15859.30
1350.10	16137.10
1375.10	16608.00
1400.10	16923.50
1425.10	17092.70
1450.10	17434.10
1475.10	17715.70
1500.10	18136.10
1525.10	18483.30
1550.10	18603.30
1575.10	18995.80
1600.10	19376.10
1625.10	19700.30
1650.10	19830.90
1675.10	20221.70
1700.10	20628.80
1725.10	20941.30
1750.10	21080.10
1775.10	21359.90
1800.10	21770.40
1825.10	21888.10
1850.10	22222.30
1875.10	22396.60
1900.10	23030.90
1925.10	23322.10
1950.10	23511.70
1975.10	23797.60
