CPTime	InternalTime

125.10	500.50
150.10	583.50
175.10	699.10
200.10	814.20
225.10	901.30
250.10	994.90
275.10	1092.50
300.10	1193.20
325.00	1310.20
350.00	1413.60
375.00	1507.90
400.00	1594.30
425.00	1690.10
450.00	1778.90
475.00	1906.60
500.00	1995.60
525.00	2110.90
550.00	2184.10
575.00	2295.40
600.00	2400.90
625.00	2522.20
650.00	2577.30
675.00	2684.60
700.00	2769.30
725.00	2872.90
750.00	2990.50
775.00	3129.10
800.00	3197.70
825.00	3263.20
850.00	3374.50
875.00	3464.90
900.00	3562.60
925.00	3646.60
950.00	3790.10
975.00	3873.10
1000.00	3991.60
1025.00	4090.90
1050.00	4163.50
1075.00	4308.60
1100.00	4359.10
1125.00	4461.10
1150.00	4610.50
1175.00	4676.10
1200.00	4793.70
1225.10	4896.60
1250.10	4925.50
1275.10	5066.70
1300.10	5186.70
1325.10	5302.90
1350.10	5392.20
1375.10	5489.70
1400.10	5604.40
1425.10	5712.90
1450.10	5737.10
1475.10	5910.50
1500.10	6003.30
1525.10	6072.60
1550.10	6190.10
1575.10	6256.10
1600.10	6361.00
1625.10	6533.10
1650.10	6554.50
1675.10	6656.90
1700.10	6843.10
1725.10	6906.10
1750.10	6962.30
1775.10	7112.10
1800.10	7142.90
1825.10	7272.20
1850.10	7356.10
1875.10	7496.90
1900.10	7605.70
1925.10	7658.90
1950.10	7768.70
1975.10	7866.10
