ProtocolTime	Work

5	15.527402
10	7.877818
15	5.475759
20	4.671499
25	3.899946
30	3.636766
35	3.561996
40	3.179748
45	3.422591
50	3.081262
55	3.204468
60	3.462020
65	3.462591
70	3.429990
75	3.568814
80	3.863650
85	3.759347
90	3.975668
95	4.217112
100	4.287833
105	4.469751
110	4.907230
115	4.814273
120	4.780180
125	5.015184
130	5.252390
135	5.454887
140	5.486358
145	5.721178
150	5.676024
155	5.893037
160	6.517238
165	6.349896
170	6.466620
175	6.767880
180	7.031891
185	7.091588
190	7.069948
195	7.578734
200	7.562037
