ProtocolTime	Work

5	1.414125
10	2.960714
15	4.516617
20	5.997240
25	7.618481
30	9.149892
35	10.665740
40	12.118707
45	13.673769
50	15.376727
55	16.799185
60	18.300610
65	19.803291
70	21.354720
75	22.777716
80	24.434581
85	25.738933
90	27.438190
95	28.949271
100	30.427611
105	32.141691
110	33.614458
115	34.901426
120	36.662973
125	38.126806
130	39.491464
135	41.407320
140	42.662609
145	43.919004
150	45.699235
155	47.186558
160	48.795834
165	50.232663
170	51.700865
175	53.572518
180	55.154505
185	56.292333
190	58.002407
195	59.678462
200	61.149091
