ProtocolTime	Work

5	120.149542
10	60.078727
15	40.181813
20	30.305057
25	24.385732
30	20.152744
35	17.177361
40	15.424505
45	13.574158
50	12.078031
55	10.950906
60	9.933398
65	9.206876
70	8.281523
75	8.208092
80	8.090740
85	7.104640
90	7.134654
95	6.620048
100	6.076384
105	5.734244
110	5.476271
115	5.345438
120	4.883027
125	4.912118
130	5.022783
135	4.864147
140	4.497790
145	4.358939
150	4.413445
155	4.033223
160	3.858660
165	3.799252
170	3.871786
175	3.853785
180	3.536520
185	3.525617
190	3.376803
195	3.301289
200	3.335579
