ProtocolTime	Work

5	1.202419
10	2.433666
15	3.667680
20	4.874926
25	6.109573
30	7.342964
35	8.556100
40	9.803388
45	11.005835
50	12.223661
55	13.447179
60	14.720904
65	15.857751
70	17.138328
75	18.373616
80	19.594680
85	20.788262
90	22.030574
95	23.283630
100	24.500300
105	25.705948
110	26.981778
115	28.225564
120	29.368603
125	30.628650
130	31.764754
135	33.014177
140	34.236387
145	35.477587
150	36.765746
155	37.925100
160	39.176796
165	40.414640
170	41.569142
175	42.852092
180	44.060595
185	45.291551
190	46.529230
195	47.701386
200	48.958705
