ProtocolTime	Work

5	30.170709
10	14.924865
15	9.773127
20	7.410821
25	6.100681
30	5.091910
35	4.279871
40	3.735813
45	3.622874
50	3.119422
55	2.995043
60	2.544588
65	2.441614
70	2.164862
75	1.994046
80	1.892396
85	2.058502
90	1.864440
95	1.712941
100	1.654182
105	1.457275
110	1.600862
115	1.551100
120	1.369543
125	1.356339
130	1.340414
135	1.303537
140	1.135864
145	1.126847
150	1.352246
155	1.103493
160	0.957994
165	1.152954
170	1.097094
175	1.126081
180	1.075788
185	1.049658
190	1.199159
195	1.034230
200	1.041336
