Time	Work

10.000000	747.157906
20.000000	395.234959
30.000000	284.043616
40.000000	222.407391
50.000000	191.983460
60.000000	183.343918
70.000000	175.439886
80.000000	172.376631
90.000000	178.719527
100.000000	183.328521
110.000000	181.417679
120.000000	195.005270
130.000000	202.477134
140.000000	206.889570
150.000000	208.611151
160.000000	222.039159
170.000000	220.996537
180.000000	229.313929
190.000000	247.424464
200.000000	247.500783
