Time	Work

10.000000	784.857979
20.000000	462.462102
30.000000	371.514095
40.000000	355.031800
50.000000	336.037950
60.000000	429.846922
70.000000	338.903244
80.000000	486.806540
90.000000	474.417017
100.000000	620.110435
110.000000	496.309392
120.000000	538.798534
130.000000	761.079600
140.000000	601.695166
150.000000	638.556558
160.000000	778.629543
170.000000	729.961797
180.000000	739.115580
190.000000	711.062838
200.000000	750.422296
