Time	Work

10.000000	837.522641
20.000000	612.796054
30.000000	566.705080
40.000000	655.216458
50.000000	736.864925
60.000000	826.355197
70.000000	865.609025
80.000000	979.971623
90.000000	1073.260321
100.000000	1203.491781
110.000000	1308.418264
120.000000	1388.713911
130.000000	1499.259613
140.000000	1628.441080
150.000000	1689.625770
160.000000	1804.442700
170.000000	1930.613331
180.000000	2101.299495
190.000000	2192.163197
200.000000	2225.829086
