Time	Work

10.000000	773.092275
20.000000	411.072928
30.000000	321.641947
40.000000	289.009360
50.000000	273.534239
60.000000	276.307468
70.000000	281.159313
80.000000	298.272899
90.000000	312.469460
100.000000	330.776210
110.000000	338.350132
120.000000	366.261102
130.000000	379.203220
140.000000	382.564800
150.000000	444.417643
160.000000	456.538282
170.000000	478.182575
180.000000	500.389108
190.000000	494.570740
200.000000	536.562463
