Time	Work

10.000000	742.571807
20.000000	374.382706
30.000000	250.591408
40.000000	191.773834
50.000000	152.019221
60.000000	129.921573
70.000000	114.160549
80.000000	101.789394
90.000000	91.388379
100.000000	84.636213
110.000000	79.485572
120.000000	73.068437
130.000000	69.387092
140.000000	68.061121
150.000000	65.201816
160.000000	62.107488
170.000000	62.634485
180.000000	58.010072
190.000000	57.865935
200.000000	57.866775
